Object IDs,First Version Object ID,KeyValuePair.Assembly Key,First Category,First elementId,Sum of Embodied Carbon_lbs/CO2,First Area,Sum of Embodied Carbon per ft2(lbsCO2/ft2)
d470c8caca64e56ac5e16d3fcd69dd1e,15734f8ae9f81ad6e273d75acad015f6,W03,Walls,16063926,28.82423826,5.497787144,5.24288
d5f4de3dea1bac9227acc717271e120d,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,10404295,6344.727032,313.5004297,20.238336
d6814419d9afb5432c61c739be59b1e3,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10366683,3416.00512,122.375,27.91424
d6b27b68fb2c5f488e40bbb6bb6fcb15,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,17307953,4912.90624,176,27.91424
d7c222b5d89ddf54524c1860dee9370f,15734f8ae9f81ad6e273d75acad015f6,W04,Walls,13749837,1005.447168,87,11.556864
d86aaf81698f08468b382ab64f39a5aa,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11657959,2763.50976,99,27.91424
d8a41280a4870d46fe6f4176bc2a2647,15734f8ae9f81ad6e273d75acad015f6,W03,Walls,16038229,36.86645038,7.031717373,5.24288
d8c36c2915599bb6b0c462b2de9a1f2a,15734f8ae9f81ad6e273d75acad015f6,W02,Walls,10446770,2148.82048,95.125,22.58944
d8cd29e9170da1af059827dca9220aab,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13620934,595.5037867,21.33333333,27.91424
d921b0b0437f8fbb364ee575f49e1bda,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,10751017,648.926784,32.06423611,20.238336
d94fd2ff3828216a70c1d3fa343dfde9,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,14844320,1491.376427,53.42708333,27.91424
d99828f6c2a784c708435b6eb9e19c96,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,11381513,630.33984,31.14583333,20.238336
d9d4f7c5455aa0137555b71c85d44c63,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13541515,9684.478708,346.9368576,27.91424
da40f9f8d7e5f9e307847eace320b3b4,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,10690124,6548.703527,152.7763566,42.86464
dae51c70cca7fdeae0eb4d5dfa290cb7,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13926873,7536.8448,270,27.91424
db1f7e004ebcab8baa2e88ef4964bd61,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10575043,1785.638938,63.96874634,27.91424
db4db9d314a6d1a59e3f55b0f3a78736,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10435717,742.7077867,26.60677083,27.91424
dc3813a1a6c7f60fc625f25d87100448,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,14652329,595.5781201,21.33599625,27.91424
dc6ca281b20cb35af65f46ee902ed3db,15734f8ae9f81ad6e273d75acad015f6,W09,Walls,15085567,945.717248,62,15.253504
dcbadfcd828d96c068962b56b3a502be,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,11382374,5486.380992,271.0885417,20.238336
dd2716cda4d2b44ad5f551bf7d707b93,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,15177635,3772.08832,88,42.86464
dd4624fde5ec7d09f9a37c60ec5b6db8,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,10341474,34688.15275,809.2486664,42.86464
dd9dd2b9f55b41ce70f8eebb6afc9557,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10772037,669.94176,24,27.91424
ddfadbd773edcfd0c08e2d7ef7b551e2,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13553823,303.56736,10.875,27.91424
dfada53ae1796669975d33e8a8943dbb,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,15177849,3772.08832,88,42.86464
e0d28fb5247526b12a52f4c50692ddd0,15734f8ae9f81ad6e273d75acad015f6,W02,Walls,10364605,10687.89177,473.1366414,22.58944
e0e2c28fd7ed5c3733cf48eebce5c7c3,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13555774,1107.264853,39.66666667,27.91424
e2e918740d4ab4be165460afc2585163,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13722390,2683.25632,96.125,27.91424
e3111ac4685aa9911b2ec66dbdf2d3b1,15734f8ae9f81ad6e273d75acad015f6,W02,Walls,17870307,2009.205191,88.94444444,22.58944
e39741c6caf8721a9956bb1aaac32845,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,12635086,2302.537102,82.48611111,27.91424
e45c8dc3e28ec421294a5e07f69048b3,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11250428,1195.659947,42.83333333,27.91424
e4c2d4f3b9da60007e256259d07cd193,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13556548,1249.889173,44.77604167,27.91424
e4d0d2bc6cfb23f6cf09f777bb1d63e7,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13556858,1313.205067,47.04427083,27.91424
e505ffcdf494e85f5818c87a8916c5ba,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,13719387,41198.53873,2035.668285,20.238336
e5a26b7493f7a52a85389b03eb9b92fb,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10771205,1168.9088,41.875,27.91424
e63eec6f3cef3830616b3cdaef484da1,15734f8ae9f81ad6e273d75acad015f6,W02,Walls,15586886,7288.80048,322.6640625,22.58944
e8ef5b1b30e77427869a814456615c1c,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,14544832,9389.458631,336.3680556,27.91424
e90de466d7b7983d9d39e6995d764af2,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11051561,453.3156267,16.23958333,27.91424
eae88f51e0d513b6a36fa5c8e34cc5bc,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,10342340,2371.843413,55.33333333,42.86464
eb4941f3c17c71dd32363cc56ff1041e,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,13124467,4573.553839,225.9846777,20.238336
ebae0a24e62ea35702d74777f714d94b,15734f8ae9f81ad6e273d75acad015f6,W02,Walls,10789080,2449.035372,108.4150546,22.58944
ebed70d6e298e382921ebc46f363deff,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,10479886,722.466432,35.69791667,20.238336
ee1c7eed31d478db553dd3c81c7d1618,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,8079121,10761.03245,531.7152778,20.238336
ee75b1df75124ef45a0cd1104ea7493f,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11050410,2208.71424,79.125,27.91424
ef5e4096b5f7c89366eb841c96e8895d,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,12658556,2105.198933,75.41666667,27.91424
ef63a4fe1d99f66e1546f3dabfcd87be,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10446715,5086.982542,182.2361111,27.91424
ef9c8cc5d3b2c2c7388796e8941298e3,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13749153,2348.28544,84.125,27.91424
efeed2ec233c133f4a5fa7d78fe7ecf1,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,10680119,247131.2064,5765.386259,42.86464
f095ba7b3bbba97f0b2737f403ffa349,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11053980,2787.93472,99.875,27.91424
f0c60e8e5bb80abb416651948a9d7270,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,12658476,604.8085333,21.66666667,27.91424
f111bc7ca4ac3bf16b43f9e4a5908841,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,12658439,3095.86368,110.90625,27.91424
f214b8c083ebd787b10d9bd4ac0cf9b5,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,10395885,19135.39017,945.5021484,20.238336
f2162f66af620d233f50350a47e2ecf3,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13740713,2348.28544,84.125,27.91424
f28f7d209d40ffe09ddf85dedf4dba29,15734f8ae9f81ad6e273d75acad015f6,W02,Walls,15586900,7268.088907,321.7471928,22.58944
f2fc8bb4197cc29af16d9cc789bfe0e5,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13555401,1188.681387,42.58333333,27.91424
f317dda11e26c3b6b5edc6edd74b9830,15734f8ae9f81ad6e273d75acad015f6,W09,Walls,13126265,302.8838688,19.85667482,15.253504
f3441a258c3d7df3c430fe6e05cf5169,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,11381512,5559.92064,274.7222222,20.238336
f3f680267d6de6f7b912d2dcbc0466d0,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,17867836,2637.965133,94.5024881,27.91424
f413ad4b6ef6a2a48079538ee02524fa,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13485422,6983.79392,250.1875,27.91424
f44ec2e22f82485e63ba674d9247b661,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10353260,7536.8448,270,27.91424
f6376a8a743625ceb1c8b912ffc75716,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10448924,6617.770871,237.0750868,27.91424
f6cbecf6cd7fa5fce1ad7e56c5726fd8,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,15022074,842.66112,30.1875,27.91424
f8138b98ab62e32b6cb6ed6e1254fde3,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,15022038,647.26144,23.1875,27.91424
f85f6c928a8e30119ca6f8850c7b4922,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,15177677,3772.08832,88,42.86464
f893b6811fca6bc6275171210caa1a2e,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10434660,867.6676267,31.08333333,27.91424
f8e04cc21f42406a205afaa2dcda1637,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11050063,3095.86368,110.90625,27.91424
f8e3f4cb89f6d1a2d4e8afcf71ff2a69,15734f8ae9f81ad6e273d75acad015f6,W03,Walls,16040915,35.61527545,6.793074694,5.24288
f995ec6f8c23b5cb545c5f728a5c29e6,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11007602,806.02368,28.875,27.91424
fa4a6729da7ee8fef84ffabc450ea27c,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13555345,2033.087147,72.83333333,27.91424
fb3de0f849328bf7a97bd54c18f58be7,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,10772304,5299.053227,189.8333333,27.91424
fbded1e32e5f91b696cab22d7513070f,15734f8ae9f81ad6e273d75acad015f6,W07,Walls,15035810,93143.5232,2172.96875,42.86464
fbe31ed8e7640d0320d5713cee35a585,15734f8ae9f81ad6e273d75acad015f6,W10,Walls,13462692,1509.421056,78.00000001,19.351552
fc4ce9c0379216c07464d0c792706cc4,15734f8ae9f81ad6e273d75acad015f6,W03,Walls,16066039,18.58501028,3.544809395,5.24288
fd3bd24a212879c88207aacc66532bad,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,11050017,982.8138667,35.20833333,27.91424
fdf9a741aea2b17de9dc88dad9da1d20,15734f8ae9f81ad6e273d75acad015f6,W09,Walls,10367803,732.1824922,48.0009375,15.253504
fe08d8bdcc80c5aee2ef1a2274e936d8,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13493816,11676.37575,418.2945964,27.91424
fe0f1c203695b774793f2a0ab86bbd9e,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13720364,889.6210133,31.86979167,27.91424
fefbe9696ca2e13efe315e54505d43c1,15734f8ae9f81ad6e273d75acad015f6,W08,Walls,10671902,51801.09665,2559.553149,20.238336
ff760e871e50ecb0e1c317ec3f22727e,15734f8ae9f81ad6e273d75acad015f6,W01,Walls,13740181,2290.906169,82.06944444,27.91424
